15728,2571,Call,2021-09-06 09:03:20,54
15729,1137,SMS,2021-09-21 16:45:19,35
15730,2225,Call,2021-08-15 10:45:39,29
15731,2502,Call,2021-03-14 10:08:39,41
15732,2798,SMS,2021-10-24 16:16:57,2
15733,4476,Call,2020-08-23 18:30:04,16
15734,2502,Call,2020-08-24 18:23:31,16
15735,4026,SMS,2021-01-28 07:16:58,21
15736,1412,Call,2020-09-26 08:11:36,35
15737,4186,Call,2020-11-09 22:22:22,35
15738,1457,Call,2021-11-01 17:08:47,19
15739,1537,Video Call,2021-04-01 08:47:59,52
15740,569,Video Call,2021-08-06 09:35:50,44
15741,3263,Video Call,2022-01-07 15:07:42,15
15742,3108,SMS,2021-11-27 18:10:17,13
15743,533,SMS,2022-01-01 21:22:36,27
15744,3254,Call,2021-07-29 13:18:04,55
15745,4663,Call,2020-10-30 05:25:11,19
15746,129,Call,2020-07-24 13:47:20,7
15747,4847,SMS,2021-12-22 03:26:09,42
15748,3619,Call,2021-11-30 19:48:01,56
15749,4001,SMS,2021-04-19 14:32:55,30
15750,5025,SMS,2020-08-30 14:39:06,29
15751,2904,Call,2020-05-09 21:10:50,57
15752,4417,SMS,2021-07-15 08:35:14,36
15753,5356,SMS,2021-03-26 06:19:39,22
15754,2586,SMS,2021-05-05 07:29:36,22
15755,1831,Call,2021-03-28 19:05:10,41
15756,3275,Video Call,2020-09-30 16:08:11,15
15757,4722,SMS,2020-01-23 04:41:59,6
15758,3193,SMS,2020-10-19 17:59:25,59
15759,234,Call,2021-11-19 07:21:00,51
15760,2818,Call,2020-07-07 20:35:36,6
15761,4680,Call,2020-05-15 17:38:16,48
15762,2375,Call,2020-05-20 07:02:39,21
15763,320,Call,2020-08-30 12:23:00,32
15764,3048,Call,2021-04-21 14:10:43,42
15765,4362,SMS,2020-05-13 05:32:27,23
15766,4402,Call,2020-09-03 02:24:26,59
15767,1808,SMS,2020-12-22 16:38:30,50
15768,5255,Call,2021-02-02 06:54:29,3
15769,3850,Video Call,2021-10-26 19:31:11,39
15770,1985,Call,2020-12-08 11:20:37,33
15771,377,Call,2020-01-29 19:54:29,59
15772,130,Call,2020-07-07 13:19:11,44
15773,4479,Call,2022-01-08 19:42:05,52
15774,1417,SMS,2020-08-25 22:20:01,42
15775,4767,Call,2020-01-10 16:58:58,13
15776,3649,SMS,2020-03-22 18:56:48,13
15777,2580,SMS,2020-01-27 11:19:06,51
15778,75,SMS,2021-10-06 05:28:13,22
15779,5476,Call,2021-05-18 03:56:29,13
15780,755,Call,2021-08-03 01:31:08,34
15781,2422,SMS,2020-05-24 06:32:31,16
15782,474,SMS,2021-06-02 13:29:34,57
15783,3771,Call,2021-06-06 21:07:21,41
15784,776,Call,2021-10-02 15:58:36,35
15785,5315,SMS,2020-07-20 16:04:30,11
15786,4008,SMS,2021-09-27 07:18:59,19
15787,1386,Call,2020-11-27 23:09:03,43
15788,2939,Call,2021-08-27 19:29:51,10
15789,3336,Call,2021-12-30 10:05:55,15
15790,1887,Call,2020-11-30 16:23:13,50
15791,1216,Call,2021-05-11 20:47:58,23
15792,565,Call,2021-08-29 22:59:51,8
15793,1922,Call,2021-03-30 23:33:16,38
15794,1834,SMS,2021-11-20 03:55:52,32
15795,2108,SMS,2020-12-17 00:14:22,2
15796,626,SMS,2020-11-04 17:57:53,5
15797,2865,SMS,2020-10-21 06:01:24,59
15798,4534,Call,2021-09-14 13:02:37,56
15799,4606,Video Call,2021-04-10 06:10:00,24
15800,3792,Call,2021-08-03 04:01:42,37
15801,2843,Call,2021-05-30 08:38:22,21
15802,233,SMS,2020-04-27 09:04:09,60
15803,1208,Call,2020-11-10 13:48:18,38
15804,4913,Call,2021-01-11 16:53:05,42
15805,2999,SMS,2021-01-11 08:18:29,53
15806,4870,SMS,2021-10-28 00:44:08,17
15807,4805,Video Call,2020-05-14 16:35:29,12
15808,4625,Call,2021-05-09 20:50:19,56
15809,3979,Call,2021-06-15 05:15:05,30
15810,3671,Video Call,2021-08-04 08:45:15,25
15811,4502,Call,2020-05-18 13:38:55,28
15812,3014,Call,2020-05-27 02:45:28,41
15813,2659,Call,2020-02-16 09:14:25,28
15814,3827,SMS,2020-08-23 02:24:05,39
15815,4103,SMS,2020-11-07 15:58:56,40
15816,4175,SMS,2020-09-07 20:25:03,22
15817,4928,Call,2020-12-16 20:31:36,50
15818,4029,Call,2020-07-16 09:26:52,32
15819,290,SMS,2020-09-26 12:55:02,49
15820,3525,Call,2020-10-08 18:56:15,36
15821,4029,SMS,2020-04-12 00:33:09,33
15822,1802,SMS,2021-05-15 20:55:50,37
15823,364,Call,2021-12-13 20:57:33,27
15824,4904,Call,2020-12-09 05:20:34,4
15825,295,SMS,2020-12-28 03:17:25,30
15826,1725,Call,2020-05-10 13:54:20,43
15827,2093,Call,2021-04-19 21:58:50,32
15828,5402,Call,2021-09-12 23:44:33,39
15829,4606,Call,2021-02-15 16:41:01,45
15830,5238,SMS,2021-03-06 02:23:59,51
15831,4021,Call,2021-10-17 22:47:40,2
15832,27,Call,2020-11-13 07:03:46,1
15833,3654,SMS,2020-03-18 13:42:30,3
15834,126,SMS,2021-10-04 05:51:18,32
15835,4581,Call,2020-07-20 04:40:43,36
15836,2979,SMS,2021-01-05 03:32:56,26
15837,3222,Call,2020-05-25 05:20:59,26
15838,1456,SMS,2021-08-23 23:00:50,57
15839,2876,SMS,2021-06-07 11:00:43,1
15840,2794,SMS,2021-05-27 01:24:34,18
15841,1231,SMS,2021-07-04 02:47:16,21
15842,2830,Call,2020-02-15 08:53:53,18
15843,3605,SMS,2021-08-29 21:46:03,41
15844,1001,SMS,2021-04-30 02:42:04,13
15845,2771,SMS,2021-12-14 06:12:50,6
15846,1099,SMS,2020-09-18 23:43:04,3
15847,1607,SMS,2020-07-10 02:47:00,19
15848,2351,SMS,2020-06-12 09:39:25,60
15849,4671,Call,2020-05-19 06:33:19,31
15850,5475,Call,2021-11-08 20:59:41,31
15851,3311,SMS,2021-07-13 18:43:40,31
15852,661,Video Call,2021-07-08 04:42:45,40
15853,64,SMS,2021-06-02 12:37:39,17
15854,724,SMS,2020-12-09 00:27:54,52
15855,1457,Call,2020-12-31 08:22:32,39
15856,25,Video Call,2021-04-12 12:30:01,60
15857,4696,Call,2020-04-17 19:43:47,24
15858,3646,SMS,2021-05-24 03:15:19,51
15859,187,SMS,2021-02-19 04:16:45,55
15860,4978,SMS,2021-10-06 00:12:48,20
15861,807,SMS,2021-02-15 11:40:28,14
15862,4829,Video Call,2022-01-02 16:27:45,8
15863,3582,Call,2020-12-24 10:58:10,33
15864,1212,SMS,2020-06-19 18:38:20,33
15865,5427,Call,2020-12-09 04:58:10,33
15866,3878,SMS,2021-07-18 11:05:28,28
15867,4483,Call,2020-04-14 00:25:34,56
15868,1987,Call,2021-05-28 20:06:19,35
15869,3456,Call,2020-02-23 23:55:15,58
15870,142,Video Call,2021-07-12 18:19:57,32
15871,5132,SMS,2020-01-31 15:26:15,56
15872,2263,SMS,2021-12-22 14:15:53,44
15873,2152,SMS,2020-02-15 08:05:59,32
15874,1512,Call,2021-08-01 08:35:42,40
15875,1427,SMS,2020-09-02 02:11:21,26
15876,4971,SMS,2021-07-15 07:52:24,12
15877,4632,SMS,2020-11-25 05:52:14,32
15878,5165,SMS,2020-07-12 06:32:05,12
15879,5501,Video Call,2021-08-23 09:31:54,40
15880,3890,Call,2020-07-12 08:05:36,29
15881,2890,Call,2021-09-26 00:10:04,48
15882,3276,SMS,2021-05-28 04:42:43,27
15883,4198,SMS,2021-07-08 18:46:39,8
15884,4838,SMS,2020-06-08 01:27:33,4
15885,1919,Call,2021-03-11 21:16:19,22
15886,2805,SMS,2020-12-19 16:29:55,3
15887,3844,SMS,2020-01-25 12:28:47,60
15888,4765,SMS,2021-05-27 13:42:42,41
15889,4810,SMS,2021-05-02 04:06:32,58
15890,3986,SMS,2021-09-08 09:00:16,18
15891,4051,SMS,2021-07-08 19:45:33,10
15892,1725,SMS,2020-01-19 04:55:10,12
15893,1341,Call,2021-02-23 08:15:50,25
15894,5185,Call,2020-01-25 04:44:26,19
15895,1723,SMS,2020-11-16 01:34:40,33
15896,3683,SMS,2022-01-01 04:04:15,40
15897,3315,Call,2021-12-12 02:08:25,10
15898,3944,Call,2020-06-02 02:41:43,27
15899,1030,SMS,2021-06-03 19:51:59,40
15900,4590,Call,2021-03-17 03:47:57,38
15901,2460,SMS,2021-06-07 12:41:37,37
15902,5042,SMS,2020-09-15 16:01:56,20
15903,4395,Call,2020-11-04 21:17:01,14
15904,4083,SMS,2021-04-23 19:02:29,1
15905,2580,Call,2020-09-17 19:02:31,45
15906,559,Call,2020-04-13 19:17:32,48
15907,4725,SMS,2021-06-24 20:50:00,11
15908,3625,SMS,2020-04-04 15:16:15,9
15909,4616,Video Call,2020-11-29 09:22:49,58
15910,4536,Call,2021-06-23 13:30:19,57
15911,1131,SMS,2021-06-03 15:10:05,58
15912,1803,Call,2021-12-30 13:51:48,3
15913,3674,Call,2020-07-05 22:27:29,19
15914,3399,Call,2020-08-04 16:09:25,1
15915,4618,Call,2020-05-12 23:40:20,35
15916,3141,Call,2021-08-09 17:16:46,13
15917,2865,Call,2020-03-02 08:20:20,8
15918,223,Call,2020-04-30 23:29:06,15
15919,1643,Call,2021-07-07 09:52:58,5
15920,3480,Call,2020-09-30 21:28:59,2
15921,3041,Call,2021-10-01 22:30:43,47
15922,2235,Call,2021-12-21 04:17:21,45
15923,5118,Call,2021-02-18 03:07:25,44
15924,1195,Call,2020-09-24 13:17:17,5
15925,1865,SMS,2021-06-22 23:20:46,8
15926,5483,Call,2020-10-11 16:09:53,30
15927,2240,SMS,2021-06-30 12:46:15,7
15928,3864,Call,2021-07-02 07:59:33,47
15929,1441,Call,2021-12-15 09:08:41,10
15930,2320,SMS,2021-06-07 23:31:37,28
15931,1090,Video Call,2021-07-24 17:10:13,34
15932,4098,Call,2020-12-30 20:31:10,6
15933,4744,SMS,2021-10-04 18:10:23,42
15934,3319,SMS,2020-06-24 06:03:32,42
15935,2318,Video Call,2020-12-28 13:15:09,57
15936,5391,SMS,2021-04-10 19:12:36,54
15937,3796,Video Call,2021-07-26 19:21:03,26
15938,2009,SMS,2020-05-20 10:03:17,26
15939,4631,SMS,2021-05-20 04:13:03,46
15940,4118,SMS,2020-11-16 17:18:19,44
15941,4824,Call,2020-09-30 22:22:18,35
15942,1088,Video Call,2021-09-17 12:17:18,26
15943,2308,SMS,2021-01-22 08:28:49,25
15944,3570,Call,2021-11-04 06:54:02,1
15945,395,SMS,2020-01-16 23:19:17,6
15946,2761,Call,2021-01-03 23:07:46,26
15947,2141,Call,2022-01-07 12:23:47,29
15948,5377,Video Call,2020-01-14 03:50:29,36
15949,5035,SMS,2020-11-06 10:38:48,35
15950,3136,Call,2020-12-29 09:36:00,30
15951,3010,Call,2021-05-11 09:52:04,25
15952,2804,Call,2021-03-12 07:44:53,21
15953,2986,Call,2020-09-05 04:14:33,48
15954,4166,SMS,2021-04-16 01:56:23,26
15955,3151,Call,2021-12-23 23:05:55,4
15956,4618,SMS,2021-06-28 14:41:20,14
15957,1372,SMS,2021-03-18 11:19:56,9
15958,2384,SMS,2020-02-17 12:09:04,58
15959,1183,SMS,2021-01-23 12:28:41,16
15960,2412,Call,2021-02-21 00:57:48,39
15961,3556,SMS,2021-11-19 03:40:05,35
15962,1307,Call,2021-07-09 12:33:22,32
15963,4460,SMS,2021-09-20 09:00:31,6
15964,3332,SMS,2021-06-01 10:45:17,39
15965,1693,SMS,2020-11-19 04:29:51,4
15966,2358,SMS,2020-10-27 08:39:34,10
15967,1527,Call,2020-10-03 02:31:06,57
15968,4961,SMS,2020-07-09 04:34:39,33
15969,3100,SMS,2020-02-10 06:31:20,29
15970,3873,Call,2020-08-21 17:44:17,47
15971,4347,Video Call,2021-01-02 23:46:33,47
15972,3669,SMS,2021-07-17 06:47:14,55
15973,615,Call,2020-01-13 22:02:06,37
15974,4923,Call,2020-12-19 05:08:02,54
15975,4236,Call,2020-10-04 07:00:40,34
15976,931,Call,2021-04-26 10:30:44,48
15977,235,Video Call,2021-03-10 16:30:20,35
15978,1100,SMS,2020-11-13 05:08:58,32
15979,1909,SMS,2020-05-20 07:04:34,41
15980,234,Call,2020-05-16 02:46:16,30
15981,1155,SMS,2020-10-09 20:08:08,12
15982,2662,SMS,2020-05-28 04:58:37,20
15983,4469,Video Call,2020-10-06 02:01:46,24
15984,831,SMS,2021-05-06 15:22:31,10
15985,3677,SMS,2020-03-14 23:11:56,22
15986,48,SMS,2020-12-16 07:11:49,57
15987,1388,SMS,2021-12-04 16:38:23,42
15988,5126,Call,2020-10-21 05:33:41,30
15989,3383,Video Call,2020-11-13 16:42:14,47
15990,1727,Call,2021-07-05 06:49:10,17
15991,3431,SMS,2021-12-01 18:24:24,60
15992,1972,SMS,2021-09-03 13:26:47,44
15993,2411,Call,2020-06-23 11:02:15,7
15994,321,Call,2020-03-23 09:47:43,13
15995,3824,Call,2020-05-10 12:07:08,45
15996,1730,SMS,2020-02-12 14:45:13,40
15997,4920,SMS,2020-12-13 08:40:48,42
15998,4410,Call,2020-05-04 23:21:41,27
15999,894,SMS,2020-04-24 05:45:28,44
16000,682,Call,2021-12-03 11:18:34,31
16001,5002,Video Call,2020-07-05 02:24:10,40
16002,2764,SMS,2020-02-10 11:41:42,32
16003,4616,Call,2020-07-22 06:02:12,42
16004,5300,Call,2021-02-21 02:46:39,28
16005,1698,Call,2020-02-12 12:41:48,7
16006,2150,SMS,2020-05-10 07:51:44,39
16007,1949,SMS,2020-09-04 17:28:48,38
16008,3618,Call,2021-01-20 23:19:49,14
16009,739,Call,2021-09-09 19:51:46,21
16010,1289,SMS,2021-05-18 09:03:38,17
16011,3427,SMS,2020-01-19 04:12:03,5
16012,1395,SMS,2020-04-16 11:49:37,50
16013,140,SMS,2021-06-20 22:54:27,20
16014,1313,SMS,2021-06-29 21:27:47,19
16015,1811,SMS,2021-02-25 08:20:18,43
16016,2160,Call,2020-08-29 03:23:50,16
16017,5508,Video Call,2022-01-01 20:59:23,15
16018,117,Call,2021-12-26 11:46:59,8
16019,1227,SMS,2021-12-31 12:27:09,22
16020,3318,Call,2020-11-03 14:55:47,24
16021,338,Call,2021-07-09 05:27:07,52
16022,5282,SMS,2021-03-14 20:17:06,9
16023,718,SMS,2021-12-24 12:37:30,46
16024,339,Call,2021-09-23 21:14:35,23
16025,3439,Call,2020-07-27 14:01:01,33
16026,3480,Call,2021-08-22 05:28:34,54
16027,3050,SMS,2021-01-18 05:29:27,8
16028,89,Call,2021-09-11 07:23:15,7
16029,1657,Call,2020-05-03 05:10:26,12
16030,1235,SMS,2020-09-24 20:06:33,31
16031,2074,Call,2021-08-22 16:32:04,15
16032,1900,SMS,2021-11-25 06:47:43,42
16033,821,Call,2020-05-08 22:37:29,15
16034,568,SMS,2020-12-22 05:36:49,12
16035,3982,SMS,2021-12-11 11:00:43,12
16036,4671,Call,2020-05-31 20:07:49,33
16037,2430,SMS,2021-10-21 07:39:19,31
16038,968,SMS,2020-04-30 11:52:13,59
16039,1458,SMS,2020-08-29 01:33:58,32
16040,4077,SMS,2020-10-05 11:25:07,21
16041,775,Call,2021-09-25 17:30:04,28
16042,333,SMS,2021-05-06 04:02:38,23
16043,1051,Video Call,2020-05-03 19:22:57,33
16044,3174,SMS,2020-07-17 20:28:22,39
16045,2150,SMS,2020-05-21 14:09:03,28
16046,3700,SMS,2021-01-09 06:42:58,53
16047,3829,SMS,2020-01-21 20:31:55,52
16048,553,Video Call,2021-10-12 10:37:44,55
16049,3751,Call,2020-11-23 23:49:57,39
16050,946,Call,2021-11-14 02:00:04,27
16051,1167,Video Call,2021-08-14 12:36:59,57
16052,1401,SMS,2020-06-07 13:27:09,27
16053,5148,SMS,2020-06-28 01:41:08,2
16054,2539,SMS,2021-12-11 01:23:48,18
16055,7,SMS,2021-10-22 04:00:53,28
16056,1167,Call,2021-04-05 09:33:47,3
16057,3988,SMS,2021-12-29 19:03:35,6
16058,2537,SMS,2021-08-18 05:39:40,18
16059,5083,Call,2020-09-19 17:43:39,4
16060,4961,SMS,2020-07-10 19:06:03,31
16061,1144,Call,2021-05-22 02:06:15,22
16062,1573,Call,2021-07-31 18:08:01,12
16063,455,Call,2021-07-19 01:12:10,54
16064,2181,Call,2020-08-26 05:31:21,55
16065,2812,SMS,2021-06-24 03:35:09,37
16066,350,SMS,2021-01-15 23:13:36,8
16067,3194,SMS,2020-10-31 05:43:28,16
16068,1473,Video Call,2020-04-22 16:09:12,14
16069,2171,SMS,2020-12-02 02:00:15,29
16070,3572,SMS,2021-03-22 01:28:20,9
16071,1743,SMS,2020-10-08 17:32:58,53
16072,1719,Call,2021-04-23 21:40:46,51
16073,3306,SMS,2020-01-19 10:14:14,43
16074,229,Call,2021-09-19 16:59:57,42
16075,4520,Call,2020-03-02 13:49:32,4
16076,3692,SMS,2021-07-19 03:03:45,11
16077,1139,Call,2021-12-18 16:04:19,26
16078,169,Call,2021-07-12 09:00:59,10
16079,4154,SMS,2021-08-01 00:55:28,4
16080,1524,SMS,2020-10-11 05:50:21,38
16081,3650,Call,2021-09-20 16:26:41,10
16082,2867,Call,2021-05-27 17:44:21,25
16083,1696,SMS,2020-10-16 00:31:45,57
16084,831,SMS,2021-07-09 11:19:31,59
16085,814,Call,2021-06-25 17:59:39,14
16086,1833,SMS,2020-03-17 19:08:50,53
16087,5394,Video Call,2020-11-12 12:40:46,52
16088,5258,Video Call,2021-02-08 21:54:39,36
16089,2935,Video Call,2020-09-24 14:41:11,54
16090,1572,SMS,2020-11-09 22:04:38,46
16091,1918,Video Call,2020-07-18 01:36:44,7
16092,2877,SMS,2020-11-17 09:02:47,34
16093,2287,Call,2020-10-20 21:11:02,57
16094,4217,SMS,2021-02-13 18:40:21,47
16095,938,Call,2021-03-09 16:57:08,35
16096,4711,Call,2021-02-17 01:59:59,54
16097,3613,Call,2020-09-20 05:46:23,21
16098,4958,Call,2021-04-16 23:43:35,19
16099,4347,Call,2020-08-18 01:06:13,35
16100,1910,Video Call,2020-11-29 13:08:03,26
16101,4897,Call,2021-09-30 18:48:05,30
16102,4118,SMS,2021-05-14 15:15:21,53
16103,4530,SMS,2021-05-06 02:29:31,43
16104,5175,Call,2020-04-13 05:11:37,4
16105,1471,Video Call,2020-04-06 23:47:37,15
16106,2371,SMS,2020-04-08 08:17:11,15
16107,5480,SMS,2021-05-25 13:34:04,28
16108,2949,SMS,2021-04-22 00:02:32,32
16109,2121,SMS,2020-08-04 05:09:21,43
16110,1287,Call,2020-02-15 16:19:38,27
16111,741,SMS,2021-09-15 10:22:10,34
16112,2153,SMS,2021-08-31 22:25:08,41
16113,4648,SMS,2020-10-04 17:56:29,37
16114,1666,Call,2021-09-08 05:36:53,51
16115,114,SMS,2021-10-22 20:22:43,31
16116,1205,SMS,2022-01-06 12:58:37,60
16117,163,SMS,2021-05-13 17:47:36,20
16118,4389,SMS,2020-12-30 17:28:58,38
16119,4980,SMS,2020-07-12 06:32:11,41
16120,3290,Video Call,2021-10-21 06:16:59,8
16121,2457,Call,2021-10-22 08:09:06,59
16122,5426,Call,2020-11-20 01:36:33,58
16123,4708,Call,2020-10-09 08:46:46,30
16124,152,Call,2021-11-30 13:55:54,23
16125,2791,SMS,2020-12-15 18:52:49,18
16126,4098,Video Call,2021-10-17 19:41:55,10
16127,289,Call,2020-12-15 15:07:46,19
16128,392,SMS,2021-09-02 13:09:44,56
16129,2775,Video Call,2021-03-13 14:24:59,55
16130,3115,Video Call,2020-07-14 16:45:20,8
16131,2418,Video Call,2020-01-30 10:50:04,6
16132,4943,SMS,2020-01-10 06:45:22,15
16133,4698,SMS,2021-10-25 01:56:20,20
16134,3301,Video Call,2020-02-08 13:45:53,59
16135,1033,SMS,2021-06-14 03:09:59,42
16136,4850,Call,2020-05-25 12:32:01,56
16137,318,Video Call,2021-06-05 14:59:29,21
16138,1871,SMS,2020-06-15 23:59:55,48
16139,3001,Call,2021-06-17 21:42:46,50
16140,67,Call,2020-03-10 11:54:36,54
16141,5045,Call,2020-11-13 18:11:53,28
16142,178,SMS,2021-03-23 10:11:32,39
16143,1198,SMS,2022-01-01 01:09:44,45
16144,1339,SMS,2021-12-26 05:33:14,27
16145,2116,Call,2020-05-13 23:42:17,36
16146,2367,SMS,2021-05-14 01:17:55,9
16147,2197,SMS,2021-03-17 06:13:34,33
16148,2198,Call,2020-11-10 01:06:42,22
16149,4855,Video Call,2021-09-16 01:00:52,5
16150,3314,SMS,2021-05-02 03:35:46,40
16151,2408,SMS,2020-01-19 03:40:43,3
16152,2827,Video Call,2021-08-11 17:23:49,21
16153,2814,Call,2022-01-06 07:39:44,6
16154,988,SMS,2021-02-03 09:54:37,54
16155,1389,Call,2021-02-11 16:35:37,25
16156,1501,Call,2021-10-14 18:37:46,30
16157,1842,Video Call,2020-10-30 20:47:43,52
16158,3227,Call,2020-06-27 02:27:27,6
16159,4499,Call,2020-09-14 00:21:44,43
16160,1986,Call,2021-11-12 05:22:13,14
16161,771,Call,2021-12-08 20:22:15,27
16162,4513,SMS,2021-08-16 14:37:00,19
16163,3909,Call,2021-07-21 21:41:18,55
16164,3229,SMS,2020-12-31 04:58:08,32
16165,2289,SMS,2021-12-16 23:17:43,51
16166,2240,SMS,2021-09-07 10:11:40,26
16167,3401,Call,2020-07-04 05:59:54,59
16168,5041,SMS,2020-04-01 23:58:35,44
16169,1838,Call,2021-03-10 22:07:38,11
16170,1700,Video Call,2021-11-11 01:35:15,60
16171,4428,Video Call,2020-05-10 03:56:41,38
16172,3136,SMS,2021-05-08 00:53:20,16
16173,1639,Video Call,2020-02-26 08:19:36,52
16174,5209,Call,2021-06-10 11:51:06,60
16175,2550,Call,2020-10-11 11:08:48,49
16176,4473,SMS,2021-07-18 05:08:52,59
16177,68,Video Call,2020-10-16 09:21:12,49
16178,3182,Call,2021-02-09 06:32:54,58
16179,1774,SMS,2021-01-14 21:57:02,1
16180,3370,SMS,2020-10-31 10:43:52,10
16181,3679,SMS,2021-07-18 12:09:45,1
16182,2579,SMS,2020-09-28 04:23:39,5
16183,3069,Call,2020-06-26 14:46:25,43
16184,4274,SMS,2020-03-10 22:55:11,4
16185,3633,SMS,2020-04-08 03:46:44,12
16186,5027,Call,2020-11-06 22:58:29,36
16187,4623,Call,2020-06-08 04:49:21,19
16188,2094,SMS,2021-02-09 10:03:00,31
16189,2481,Call,2021-02-03 01:49:38,51
16190,1546,SMS,2020-02-07 15:30:56,48
16191,2852,Video Call,2021-06-23 01:04:21,10
16192,4116,SMS,2020-07-28 08:29:28,54
16193,5056,Video Call,2021-08-27 21:12:38,23
16194,3600,Call,2021-03-11 23:10:43,38
16195,5416,Call,2020-05-07 04:23:17,15
16196,4559,SMS,2021-02-16 11:23:21,5
16197,4593,SMS,2020-11-18 16:38:21,32
16198,426,Call,2020-08-04 14:51:44,43
16199,4940,SMS,2021-03-13 14:33:29,23
16200,3545,Call,2020-03-23 02:07:21,47
16201,2403,Call,2020-12-07 04:30:38,52
16202,5399,SMS,2021-04-04 16:04:27,35
16203,3010,Call,2021-12-10 11:31:07,8
16204,2278,SMS,2020-05-14 22:24:04,4
16205,3082,Call,2021-09-21 14:44:49,36
16206,1380,SMS,2020-02-15 02:26:17,49
16207,415,Call,2021-10-06 14:08:26,31
16208,864,Video Call,2020-12-27 23:51:50,12
16209,4375,Call,2021-10-10 18:16:53,21
16210,2753,Call,2020-06-17 07:29:40,26
16211,2238,Call,2021-03-26 16:04:30,60
16212,3837,SMS,2021-02-28 19:44:21,10
16213,3078,Call,2021-07-25 04:09:06,48
16214,116,Call,2021-06-03 02:40:19,40
16215,2956,Video Call,2020-02-15 12:07:28,3
16216,925,Call,2021-06-15 13:38:11,12
16217,3332,Call,2020-12-02 14:12:54,56
16218,1277,Call,2020-11-27 15:19:11,41
16219,1342,SMS,2021-06-30 08:12:36,47
16220,419,Call,2021-12-01 09:10:31,51
16221,2685,Call,2020-12-29 06:53:14,25
16222,4983,SMS,2021-06-15 20:06:34,43
16223,3822,SMS,2021-01-11 00:00:38,35
16224,884,SMS,2020-09-15 08:48:32,17
16225,2523,SMS,2021-07-02 07:13:05,20
16226,4851,Call,2020-10-25 19:36:35,42
16227,5372,Call,2022-01-01 00:55:07,60
16228,2356,Call,2020-05-05 23:24:24,46
16229,4737,SMS,2020-06-06 03:21:09,37
16230,4945,Call,2020-07-29 03:44:08,52
16231,4781,Call,2021-01-04 19:52:06,30
16232,70,Call,2021-09-27 12:27:28,31
16233,4411,SMS,2021-02-15 12:57:15,7
16234,1793,Call,2020-03-27 00:21:13,5
16235,3265,Call,2020-03-29 05:41:55,48
16236,4992,Call,2021-04-05 00:20:25,59
16237,251,SMS,2021-08-06 17:57:11,24
16238,1546,SMS,2020-11-15 10:41:29,24
16239,1407,SMS,2020-06-20 22:33:17,57
16240,2505,SMS,2021-05-23 05:17:50,23
16241,1743,Video Call,2021-05-17 22:37:47,10
16242,3650,Call,2020-01-18 10:03:49,58
16243,916,SMS,2020-04-26 09:33:07,10
16244,4680,SMS,2020-05-04 16:08:00,22
16245,5368,SMS,2021-10-14 11:27:03,33
16246,256,SMS,2020-11-15 18:15:49,10
16247,3463,Video Call,2021-12-10 07:20:59,60
16248,1490,Call,2021-12-18 15:23:07,4
16249,1665,SMS,2020-05-01 01:53:48,30
16250,3887,Video Call,2021-12-30 10:15:56,8
16251,3982,Call,2020-05-26 20:11:15,17
16252,406,SMS,2020-04-08 11:33:06,44
16253,4876,SMS,2020-02-17 18:53:29,12
16254,3447,Call,2020-03-05 20:08:12,1
16255,4261,SMS,2021-01-31 22:44:16,24
16256,1861,SMS,2021-07-31 19:22:08,20
16257,4482,Call,2021-02-20 20:24:09,48
16258,2034,SMS,2020-12-18 07:46:09,32
16259,2808,SMS,2021-08-16 22:24:10,34
16260,3052,SMS,2021-11-08 07:42:23,43
16261,2071,Call,2020-09-01 00:58:20,10
16262,1001,SMS,2021-11-01 12:37:57,44
16263,5213,SMS,2020-10-24 22:22:16,46
16264,3482,Video Call,2020-06-24 01:54:53,58
16265,5413,SMS,2021-10-06 07:10:08,49
16266,455,SMS,2021-07-13 23:29:10,23
16267,2690,Call,2020-08-25 06:10:36,4
16268,1598,Call,2021-05-08 01:58:28,5
16269,4840,SMS,2021-05-19 12:40:03,21
16270,1743,SMS,2020-03-11 00:28:15,36
16271,1501,Video Call,2020-06-10 02:15:43,13
16272,3390,Call,2020-10-04 01:45:36,2
16273,2797,SMS,2021-11-28 11:51:06,14
16274,2323,Video Call,2020-10-14 02:31:56,17
16275,2386,Call,2020-06-09 22:57:52,49
16276,438,SMS,2020-08-29 01:00:35,16
16277,313,Call,2021-09-15 18:51:44,52
16278,1788,SMS,2020-02-18 20:15:11,1
16279,719,Call,2020-09-30 08:36:15,25
16280,2165,SMS,2020-06-02 19:32:33,47
16281,3335,SMS,2020-07-18 22:01:17,8
16282,546,SMS,2021-10-08 06:52:44,17
16283,578,SMS,2021-03-31 23:38:20,46
16284,2988,SMS,2021-04-15 00:03:42,13
16285,3153,Call,2020-03-19 10:47:33,51
16286,2030,SMS,2021-01-30 10:26:54,10
16287,1540,SMS,2021-11-10 03:44:38,24
16288,960,Call,2021-09-02 04:11:50,4
16289,5504,Call,2021-07-24 03:44:36,32
16290,1943,Call,2021-01-30 05:01:46,46
16291,3648,SMS,2021-08-07 21:31:07,45
16292,3991,Video Call,2020-04-21 04:48:18,11
16293,3950,Call,2020-07-17 09:41:23,52
16294,3163,Call,2021-09-12 14:00:37,6
16295,3547,Call,2020-03-03 06:20:48,20
16296,829,SMS,2021-11-05 07:53:10,53
16297,2002,Call,2020-09-04 04:47:15,42
16298,1769,SMS,2020-04-27 02:08:38,39
